Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E-value	LWR	EvoDist	Distances
SI072_10m_contig	k147_447603_1	NirK	1	199	r__Root	0.4560945326129839	301	1.2e-19	1.0	3.089	1.5408,1.5482,0.0
SI072_10m_contig	k147_348987_1	NirK	3	97	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__GCA-2731375; f__GCA-2731375; g__GCA-2731375	0.31227801984095527	257	2e-20	1.0	0.3336	0.0001,0.3336,0.0
SI072_10m_contig	k147_68078_2	NirK	3	129	r__Root	0.7508017690706044	321	2.2e-22	0.6322215725	2.2316	0.2094,0.8149,1.2073
SI072_10m_contig	k147_391806_1	NirK	1	322	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp002317795	0.8287311157476609	651	1.1e-45	0.4969859371	0.0969	0.0001,0.0968,0.0
SI072_10m_contig	k147_93569_3	NirK	1	394	r__Root; d__Archaea; p__Thermoproteota	2.0079646111830423	660	1.4e-48	0.210529066	0.1788	0.0001,0.044,0.1347
SI072_10m_contig	k147_257825_5	NirK	3	456	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.9099755796270799	228	1.4e-91	0.9779274396	0.8135	0.194,0.6195,0.0
SI072_10m_contig	k147_232050_3	NirK	1	435	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA4421; s__UBA4421 sp009886205	1.4907274929901306	175	7.3e-112	1.0	0.0777	0.0157,0.062,0.0
SI072_10m_contig	k147_137660_2	NirK	1	412	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	0.5155909433969813	652	5.7e-47	0.321154904	0.0962	0.0001,0.0307,0.0654
SI072_10m_contig	k147_138908_1	NirK	8	179	r__Root	0.2546988293958061	29	1.2e-18	1.0	1.9623	1.1531,0.8092,0.0
SI072_10m_contig	k147_186977_1	NirK	1	330	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.4055015786422043	259	4.7e-72	0.8379265569	0.5374	0.0001,0.2631,0.2743
SI072_10m_contig	k147_135047_1	NirK	1	326	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__SUP05; s__SUP05 sp000205985	0.45287209944994805	301	9.9e-46	1.0	0.0699	0.0001,0.0698,0.0
SI072_10m_contig	k147_49115_2	NirK	2	342	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	1.4675856552603033	506	5.2e-82	1.0	0.0381	0.0001,0.0381,0.0
SI072_10m_contig	k147_148041_17	NirK	4	422	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__M30B9; s__M30B9 sp018667915	0.8249174271397782	809	7.4e-110	1.0	0.0344	0.0001,0.0343,0.0
SI072_10m_contig	k147_253648_2	NirK	1	469	r__Root; d__Bacteria; p__Proteobacteria	0.6086837526214365	68	3.1e-119	0.9374440768	0.2312	0.0159,0.0876,0.1277
SI072_10m_contig	k147_314642_3	NirK	1	350	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	0.9657158334538632	506	4.3e-82	1.0	0.0413	0.0216,0.0198,0.0
SI072_10m_contig	k147_119112_7	NirK	1	379	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__SUP05; s__SUP05 sp000205985	0.805987743022255	1111	7.6e-98	1.0	0.0502	0.0001,0.0502,0.0
SI072_10m_contig	k147_197167_6	NirK	19	168	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	1.9516862962578043	312	4.8e-18	1.0	1.093	0.107,0.986,0.0
SI072_10m_contig	k147_128991_2	NirK	1	166	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp018674605	0.3405730520619942	509	8.4e-37	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig	k147_399788_1	NirK	1	166	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687; s__UBA8687 sp009873655	0.403073425476682	873	2.8e-43	1.0	0.1133	0.0623,0.051,0.0
SI072_10m_contig	k147_429403_1	NirK	1	451	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Sulfitobacter	0.45321291228818555	124	4.7e-115	0.5548738656	0.1569	0.0515,0.1054,0.0
SI072_10m_contig	k147_69859_1	NirK	7	144	r__Root	0.30174910576202646	306	3.7e-16	1.0	2.4313	0.7361,1.3603,0.3349
SI072_10m_contig	k147_183485_3	NirK	2	406	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__UBA5972; s__UBA5972 sp002430125	0.49495045628386697	126	7.1e-112	1.0	0.11	0.0845,0.0255,0.0
SI072_10m_contig	k147_86901_1	NirK	16	173	r__Root	0.48080901467575654	322	3.3e-16	1.0	1.8683	0.2347,1.6336,0.0
SI072_10m_contig	k147_429221_2	NirK	2	442	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.5710097270537532	286	2.1e-102	1.0	1.0331	0.4802,0.5528,0.0
SI072_10m_contig	k147_2623_1	NirK	3	184	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae; g__GCA-002733105	0.4024162405438396	385	1.1e-25	1.0	0.1397	0.1396,0.0001,0.0
SI072_10m_contig	k147_312836_4	NirK	1	193	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__UBA5972	0.2615800338909556	126	2.2e-61	1.0	0.1634	0.058,0.1054,0.0
SI072_10m_contig	k147_215960_5	NirK	1	291	r__Root; d__Bacteria	0.46263410346808187	322	3e-62	1.0	1.4507	0.5172,0.9334,0.0
SI072_10m_contig	k147_389610_2	NirK	6	232	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae; g__GCA-002733105; s__GCA-002733105 sp018646825	0.40620071929503565	600	4.8e-59	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig	k147_229176_1	NirK	1	209	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	0.483109536277076	1004	5.8e-55	0.3564014681	0.2932	0.0339,0.1381,0.1212
SI072_10m_contig	k147_250527_1	NirK	3	225	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA4421	0.2991700535760263	175	2.9e-87	1.0	0.3268	0.0979,0.2289,0.0
SI072_10m_contig	k147_181082_1	NirK	1	158	r__Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__UBA8687	0.2982233129001528	874	3.9e-49	0.7358026045	0.235	0.0001,0.0265,0.2084
SI072_10m_contig	k147_27576_7	NirK	1	48	r__Root	2.1540243857473893	235	2.9e-09	0.5230858675	2.089	0.0795,0.9976,1.012
SI072_10m_contig	k147_449989_1	NirK	1	132	r__Root	0.3059693729754814	313	2.6e-40	1.0	1.9547	0.4787,0.9552,0.5208
SI072_10m_contig	k147_264347_1	NirK	3	145	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__UBA6940; g__UBA6940	0.2321146967400204	286	9.6e-28	1.0	0.3455	0.2401,0.1054,0.0
SI072_10m_contig	k147_198256_2	NirK	11	167	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae; g__GCA-002733105; s__GCA-002733105 sp018646825	0.201536712738341	385	6.1e-54	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig	k147_78537_1	NirK	2	196	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp905616385	0.3606067610068173	506	1.3e-59	1.0	0.0222	0.0001,0.0222,0.0
SI072_10m_contig	k147_347615_1	NirK	17	189	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales	0.24541293457408403	266	7.8e-54	0.9862475702	0.8978	0.0001,0.8977,0.0
SI072_10m_contig	k147_175885_1	NirK	1	247	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maribacter_A; s__Maribacter_A sp000153165	0.2985668881454295	720	6.3e-73	0.3489259644	0.1272	0.0001,0.1271,0.0
SI072_10m_contig	k147_133947_2	NirK	1	210	r__Root	1.0898337665983813	313	2.3e-51	1.0	2.1018	0.4955,1.0856,0.5208
SI072_10m_contig	k147_38032_1	NirK	1	141	r__Root	1.3128473095756472	313	1.2e-36	1.0	2.0102	0.5589,0.9305,0.5208
SI072_10m_contig	k147_269817_1	NirK	3	177	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__Thioglobus; s__Thioglobus sp018644675	0.26621064089392166	1112	2.9e-59	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig	k147_83871_2	NirK	1	175	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.3461824905665447	322	2.4e-42	1.0	1.1694	0.4466,0.7228,0.0
SI072_10m_contig	k147_87125_1	NirK	1	137	r__Root	0.859840938653725	313	8.9e-39	1.0	1.9853	0.4237,1.0408,0.5208
SI072_10m_contig	k147_149738_3	NirK	1	244	r__Root	0.6567147517522529	222	6.4e-53	1.0	2.0845	1.0628,1.0216,0.0
SI072_10m_contig	k147_440301_2	RadA	1	43	r__Root	0.31308493978886465	107	0.0003	1.0	2.4993	1.8964,0.6029,0.0
SI072_10m_contig	k147_75167_1	RadA	2	160	r__Root	0.28731270389161057	107	4.9e-10	1.0	3.3845	2.4037,0.9809,0.0
SI072_10m_contig	k147_424670_1	RadA	7	177	r__Root	0.4273857908228947	107	5.3e-08	1.0	3.9324	2.2651,1.6673,0.0
SI072_10m_contig	k147_252941_1	RadA	6	225	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp018674605	0.8077591446552709	256	2.1e-81	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig	k147_382848_1	RadA	32	177	r__Root	0.434889052599982	107	1.8e-09	1.0	3.5244	2.188,1.3364,0.0
SI072_10m_contig	k147_142975_2	RadA	1	214	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp018657375	1.2814221904890573	116	8.6e-48	1.0	0.0002	0.0001,0.0001,0.0
SI072_10m_contig	k147_435281_2	RadA	44	248	r__Root; d__Archaea; p__Thermoplasmatota; c__Poseidoniia; o__Poseidoniales; f__Poseidoniaceae; g__MGIIa-L2; s__MGIIa-L2 sp002726845	0.6378474428561447	327	6.8e-90	0.6215628401	0.0269	0.0001,0.0269,0.0
SI072_10m_contig	k147_87075_1	RadA	29	165	r__Root	0.3606067610068173	107	3.1e-09	1.0	3.784	2.4975,1.2866,0.0
SI072_10m_contig	k147_231625_4	RadA	1	247	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus; s__Nitrosopumilus sp018657375	1.3594209274871552	253	1.4e-104	0.4860542071	0.0028	0.0001,0.0028,0.0
SI072_10m_contig	k147_51660_3	RadA	1	214	r__Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae; g__Nitrosopumilus	1.0035234021902255	114	5.8e-50	0.6205272617	0.2348	0.0796,0.1552,0.0
SI072_10m_contig	k147_393892_3	RadA	35	216	r__Root	1.776322193107656	107	3.1e-08	1.0	3.9259	2.025,1.9009,0.0
SI072_10m_contig	k147_253930_2	RadA	3	100	r__Root	13.967501876330726	107	7.4e-09	1.0	2.3077	2.2745,0.0331,0.0
